編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTTNLMKJHLGFEH09DA,,87.47,集合住宅,鋼筋混凝土造,114年12月23日,十八層,三層 陽台,全筆移轉
RPTTNLMKJHLGFEH09DA,,66.51,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
RPUUMLQJJHLGFEH86DA,,57.38,集合住宅,鋼筋混凝土造,114年12月23日,十八層,十二層 陽台,全筆移轉
RPUUMLQJJHLGFEH86DA,,51.29,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
RPRTMLQLLHLGFEH86DA,,55.27,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,十八層 陽台,全筆移轉
RPRTMLQLLHLGFEH86DA,,53.21,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPRNNLQLJHLGFFH88DA,,82.41,集合住宅,鋼筋混凝土造,114年12月15日,十五層,七層 陽台,全筆移轉
RPRNNLQLJHLGFFH88DA,,16.46,本建物共有部分項目：集合住宅（附屬梯間）、梯間、機房、水箱等４項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
RPRSMLQLLHLGFEH76DA,,50.13,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,十五層 陽台,全筆移轉
RPRNNLQLJHLGFFH88DA,,49.05,本建物共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、防空避難室兼停車空間、發電機室、電信室、台電配電場所、垃圾處理室、梯間、停車空間、蓄水池、機房、消防泵浦室、汙雨水回收機房等１２項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
RPRSMLQLLHLGFEH76DA,,50.32,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPQTMLQLLHLGFEH76DA,,55.27,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,十五層 陽台,全筆移轉
RPQTMLQLLHLGFEH76DA,,53.21,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPOTMLTJJHLGFEH09DA,,42.05,集合住宅,鋼筋混凝土造,114年12月23日,十八層,十三層 陽台,全筆移轉
RPOTMLTJJHLGFEH09DA,,41.45,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
RPWNMLMKJHLGFEH68DA,,69.40,集合住宅,鋼筋混凝土造,114年12月23日,十八層,九層 陽台,全筆移轉
RPWNMLMKJHLGFEH68DA,,57.38,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
RPQVMLQJJHLGFEH56DA,,57.38,集合住宅,鋼筋混凝土造,114年12月23日,十八層,十八層 陽台,全筆移轉
RPQVMLQJJHLGFEH56DA,,49.42,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
RPPOMLMKJHLGFEH08DA,,69.40,集合住宅,鋼筋混凝土造,114年12月23日,十八層,十二層 陽台,全筆移轉
RPPOMLMKJHLGFEH08DA,,57.38,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
RPTOMLRLLHLGFEH66DA,,50.13,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,八層 陽台,全筆移轉
RPTOMLRLLHLGFEH66DA,,50.32,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPRNMLTJLHLGFBH68DA,,54.05,集合住宅,鋼筋混凝土造,115年2月4日,十四層,五層 陽台,全筆移轉
RPRNMLTJLHLGFBH68DA,,11.87,本共有部分之項目有：集合住宅（附屬梯間）、機房、梯間、水箱等四項。,鋼筋混凝土造,115年2月4日,十四層,,持分移轉
RPRNMLTJLHLGFBH68DA,,41.85,本共有部分之項目有：防空避難室兼停車空間、消防泵浦室、汙、雨水回收機房、蓄水池、停車空間、台電配電室、發電機室、電信室、垃圾處理室、梯間、集合住宅（附屬管委會使用空間．梯間）等十一項。,鋼筋混凝土造,115年2月4日,十四層,,持分移轉
RPSVMLQLJHLGFFH07DA,,73.85,集合住宅,鋼筋混凝土造,114年12月15日,十五層,七層 陽台,全筆移轉
RPSVMLQLJHLGFFH07DA,,14.75,本建物共有部分項目：集合住宅（附屬梯間）、梯間、機房、水箱等４項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
RPSVMLQLJHLGFFH07DA,,47.68,本建物共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、防空避難室兼停車空間、發電機室、電信室、台電配電場所、垃圾處理室、梯間、停車空間、蓄水池、機房、消防泵浦室、汙雨水回收機房等１２項,鋼筋混凝土造,114年12月15日,十五層,,持分移轉
